epoch,train_loss,val_loss,train_micro_f1,val_micro_f1,train_macro_f1,val_macro_f1,train_exact_match,val_exact_match
46,0.059662322633671314,0.0491580533016707,0.8235482836060315,0.8562361155188829,0.8019517722157627,0.8456563546115738,0.7349433962264151,0.7928743961352657
47,0.06011484359570269,0.04982951058497751,0.8206159041569511,0.8620906801007556,0.8004700651582325,0.8559846922771984,0.7289056603773585,0.7989130434782609
48,0.058469653287023866,0.05351382053056777,0.8259096361455418,0.8504527005931939,0.811051059298098,0.839576361093332,0.7400754716981132,0.7807971014492754
49,0.05813244719437833,0.06915312641916643,0.8250999200639488,0.7804416403785489,0.8106075883450372,0.7328676010279849,0.7414339622641509,0.7053140096618358
50,0.05790683532435939,0.04844884200084613,0.8305722288915566,0.866896335734419,0.8161972975212346,0.8650144197829579,0.7441509433962264,0.8067632850241546
51,0.05735472535679363,0.055038881312677826,0.8350474368173483,0.8461780434098773,0.8200204691694027,0.8280669469890973,0.7498867924528302,0.7759661835748792
52,0.05687383402630968,0.055183807144994323,0.8356394465328322,0.8492726709996905,0.8155873547282538,0.8432865689093373,0.7500377358490566,0.7916666666666666
53,0.05574482097490779,0.05331588014600357,0.8366336633663366,0.8458257160268129,0.8192056716175021,0.8522649227206747,0.7509433962264151,0.7753623188405797
54,0.05631904905697085,0.0527180322414435,0.835519516654742,0.8579439252336448,0.8203940510286826,0.8492542289059191,0.7495849056603774,0.7971014492753623
55,0.05364130594145577,0.05422219074362718,0.8431372549019608,0.8491965389369592,0.8251794809203215,0.8404576234972778,0.7606037735849056,0.7783816425120773
56,0.05439080979014343,0.04342926097448897,0.8463620442604681,0.8817811226089683,0.8314095906475476,0.8740853404894118,0.7657358490566037,0.8254830917874396
57,0.05340621816999507,0.05207954397524037,0.8459161847421374,0.8598706498306129,0.8312450741380616,0.8591660303592976,0.7649811320754717,0.8001207729468599
58,0.05169803999301117,0.06812295252862184,0.8525447915015063,0.8012364760432766,0.8341217000968588,0.8217961754712705,0.7747924528301887,0.7349033816425121
59,0.05066093310657537,0.06104746970217585,0.8573692551505546,0.8183581124757595,0.8466982405521865,0.7809848584202236,0.779622641509434,0.7475845410628019
60,0.05098953233687383,0.053596315122600914,0.8502331462894175,0.8566119541653763,0.8374693812185442,0.8518777857622843,0.7704150943396226,0.8055555555555556
61,0.051668989408690975,0.04815101585742356,0.8501461410853938,0.8657465495608532,0.8364313142971018,0.8525415888994529,0.7695094339622641,0.8170289855072463
62,0.05148984020723487,0.04663280798977124,0.8513235061023934,0.8672676406589991,0.8372239138541496,0.8584037353790234,0.7702641509433962,0.8158212560386473
63,0.05116483470179,0.09479222518666355,0.8502614482649342,0.7441558441558441,0.838147153466189,0.6854698166287501,0.7687547169811321,0.6473429951690821
64,0.04870525800057177,0.045222361576585955,0.8599952833896706,0.8701380175658721,0.847330162735895,0.8651367176919111,0.787622641509434,0.8134057971014492
65,0.050551608328549366,0.043571181433356324,0.8567371410539603,0.885830466061933,0.8455060864392621,0.8827151796732475,0.7778113207547169,0.8272946859903382
66,0.050873598546352025,0.04181684765982743,0.8527205243623154,0.884269314303444,0.8356553250686907,0.8805912992286882,0.7747924528301887,0.8351449275362319
67,0.048883621827611384,0.04135918727027621,0.858402898094188,0.8857406837080382,0.848602089940852,0.8866454247980688,0.779622641509434,0.8351449275362319
68,0.04810669219212712,0.048365308394754565,0.8584927947082447,0.8649669499527857,0.8489695381055865,0.8629488535339926,0.7812830188679245,0.8128019323671497
69,0.04810559927180128,0.044653656582037606,0.8612357339630067,0.8794016827672172,0.850587000896565,0.8784265623413161,0.7873207547169812,0.8248792270531401
70,0.047703748653519826,0.045820551272031766,0.8597498623456304,0.8786844554762644,0.8510102336139298,0.8783802150439857,0.7847547169811321,0.8254830917874396
71,0.047710185433333774,0.0412577701471566,0.8648521452662954,0.8881334981458591,0.8568596429364955,0.886418245493616,0.7932075471698113,0.8393719806763285
72,0.04668118641398988,0.04481124267845914,0.8663202645252717,0.8660770688566014,0.856031325995173,0.8541088108632725,0.7909433962264151,0.8109903381642513
73,0.04525806100677066,0.04116728570726183,0.8688151807417862,0.8865849827207037,0.8566942316890528,0.880015140783165,0.7983396226415095,0.8315217391304348
74,0.04530752804256835,0.040727368011566754,0.8688756281407035,0.8922413793103449,0.858720290071593,0.893200873758696,0.7995471698113208,0.8508454106280193
75,0.04555459112210094,0.03813025504710594,0.8686424023268611,0.8953560371517028,0.859035893557531,0.8928181050898429,0.7962264150943397,0.8460144927536232
76,0.04512275834072311,0.041406933884113886,0.8736784399718067,0.8839091192032369,0.8679065442598678,0.8811874388529548,0.8030188679245283,0.8303140096618358
77,0.04484507131351615,0.04110122018534204,0.8763151741875146,0.8879256965944272,0.8694986088935587,0.8878107987608576,0.8095094339622642,0.8387681159420289
78,0.044245129606633814,0.04077092885683124,0.8720156555772994,0.8876577408433364,0.8617482835600957,0.8884811295030447,0.8015094339622642,0.8442028985507246
79,0.04496590407501976,0.040189771368595716,0.8751757537884706,0.8900555898702903,0.8658690024742849,0.8913991903108237,0.8075471698113208,0.8435990338164251
80,0.04551050548620944,0.04380866379481583,0.8683385579937304,0.8812002449479486,0.8612831158781699,0.8787460211828478,0.7966792452830189,0.8333333333333334
81,0.04596172820397143,0.04251887789670972,0.8680222972442491,0.8795292660266336,0.8587004401558521,0.8727279922038984,0.7972830188679245,0.8248792270531401
82,0.045474411282899245,0.041777151776252734,0.8724337878075537,0.8902476306939774,0.8664839155411994,0.8949483615550787,0.7995471698113208,0.8460144927536232
83,0.04389837832720774,0.038644164854633636,0.8720557164097347,0.896636840481333,0.8648376204354843,0.8972472540501447,0.8031698113207547,0.8484299516908212
84,0.043627139172464045,0.03883052926852507,0.8745288944723618,0.8949152542372881,0.8693796783156952,0.8957176397067027,0.8067924528301886,0.8502415458937198
85,0.043823067060056724,0.03835687645967456,0.872894572676232,0.8921933085501859,0.8639539575675158,0.8905847362977248,0.8037735849056604,0.8466183574879227
86,0.0437709896519499,0.04081843536041209,0.8733406215836327,0.8870370370370371,0.8673356021238305,0.8852399762416726,0.8037735849056604,0.8387681159420289
87,0.04368106597324587,0.03939242554819526,0.8705734879348167,0.8907458991024451,0.8566317484678466,0.8865247087368846,0.8003018867924528,0.8448067632850241
88,0.04336743520340829,0.03819669964880759,0.8759386733416771,0.8959752321981425,0.8714712898913077,0.8952567071050963,0.8057358490566038,0.8484299516908212
89,0.04237018268246134,0.04070803395288002,0.8806680714898931,0.8874458874458875,0.8729662428608815,0.891875562687055,0.8128301886792453,0.8393719806763285
90,0.042301358213964496,0.03982183121252751,0.879046797836482,0.8981224992305324,0.8718213123720495,0.8965794819099815,0.8099622641509434,0.8520531400966184
91,0.04270568961017537,0.03933138263542295,0.8761651131824234,0.8982843137254902,0.8689372157833475,0.9003770547374113,0.8051320754716981,0.8586956521739131
92,0.04243314159141397,0.1151718229127391,0.8807053132558321,0.6994056928370347,0.8719270410694084,0.684157332645524,0.812377358490566,0.6141304347826086
93,0.04277807479759432,0.03724965391959545,0.8781519185591229,0.8979217603911981,0.8713508371183357,0.8996690169818083,0.810566037735849,0.855072463768116
94,0.041406811293566,0.04135030191301724,0.8785964912280702,0.8813453752725008,0.8697866470334534,0.8853268451652704,0.8155471698113208,0.8321256038647343
95,0.04232518748517306,0.038645379065315504,0.8814641744548286,0.8996923076923077,0.873427905341324,0.8989130222056381,0.8149433962264151,0.855072463768116
96,0.041488330539667384,0.038438638681230916,0.8803512623490669,0.894720592775548,0.873844612520124,0.8933798838864496,0.812377358490566,0.8514492753623188
97,0.0414761916601433,0.037899166723524315,0.8803492088237587,0.8956602031394275,0.8726377014545605,0.8976379714399157,0.8147924528301886,0.8538647342995169
98,0.042939752682200016,0.03669472994363826,0.8775876884618389,0.9010785824345147,0.8673438431254928,0.9018325757291131,0.808,0.8580917874396136
99,0.04140711507257425,0.03868462570047609,0.8803058676654182,0.8964669738863287,0.8746128161925438,0.8989534370648113,0.8110188679245283,0.8526570048309179
100,0.0410419238041032,0.03749455536765177,0.8812475633528265,0.8984709480122324,0.8752635034899859,0.9026397743446216,0.8119245283018868,0.8568840579710145
101,0.04135449504852295,0.0375111434014811,0.880625,0.8949969116738727,0.87327354909672,0.8945790418811902,0.8135849056603773,0.8502415458937198
102,0.04157408441086563,0.04025689253340597,0.8828210329224528,0.8887515451174289,0.8782627114959549,0.8897523459583733,0.8163018867924529,0.8429951690821256
103,0.04167805167414108,0.03693279006702888,0.8807066916823014,0.8987108655616943,0.8730567864439099,0.9007560408210716,0.8131320754716981,0.856280193236715
104,0.04054357268900242,0.037094347826812576,0.8849847739517451,0.9047326367547633,0.8752428270568593,0.9045851458721346,0.8206792452830188,0.8635265700483091
105,0.04008124415829496,0.036788871700780976,0.8837136605189122,0.9013824884792627,0.8770801380837082,0.9023295080311183,0.8188679245283019,0.8611111111111112
106,0.04046464602677327,0.03686716668487747,0.8822703882738188,0.9019728729963009,0.8748142106230042,0.9019018918644727,0.8143396226415094,0.8532608695652174
107,0.04040267182071254,0.036416143394898674,0.8862125596308751,0.9035033804548248,0.880050025764748,0.9038636263064148,0.8217358490566038,0.8605072463768116
108,0.040772388848493685,0.037461596302652125,0.8833476194186862,0.8966992665036675,0.8748797093876175,0.897628204632619,0.8191698113207547,0.8520531400966184
109,0.0406792787645223,0.03693438681283435,0.8838553464031867,0.8992295839753467,0.8793667055284868,0.8980617927190604,0.8197735849056603,0.8568840579710145
110,0.04014844496126445,0.037016529841843435,0.8846783625730994,0.8985330073349633,0.8778796030587782,0.9000885438502745,0.819622641509434,0.8568840579710145
111,0.039673057736090894,0.03758972222750313,0.8850136239782016,0.8957433682911783,0.8769201317315912,0.8975943810121384,0.822188679245283,0.8496376811594203
112,0.039700719454378454,0.03755580563692079,0.8868101028999065,0.895852534562212,0.8820712663173685,0.898556533480798,0.8233962264150944,0.8526570048309179
113,0.040339839676641065,0.03686349702198148,0.8827704547227205,0.9034038638454461,0.8761229185513062,0.904707115723312,0.8191698113207547,0.8599033816425121
114,0.03968007548350208,0.03619222195396101,0.8870135958743554,0.9007070396557024,0.8790874258571889,0.9021204356707317,0.822188679245283,0.857487922705314
115,0.03938538421100041,0.036587150200553566,0.8875859912445279,0.8979466748391051,0.8827970459349944,0.8993196786271269,0.8224905660377358,0.855072463768116
116,0.03999918061607289,0.03666521468456241,0.8856272933093918,0.9030674846625767,0.8819169553278969,0.904177456460266,0.8220377358490566,0.8623188405797102
117,0.03996623394849166,0.0363369967950427,0.8867688457929309,0.8955959347089621,0.8813445510142442,0.8975705247669844,0.8230943396226416,0.8496376811594203
118,0.0411474128406284,0.037986996921076294,0.8838372002187329,0.8925925925925926,0.8784933488994905,0.8944448773614274,0.8205283018867925,0.8478260869565217
119,0.03903059748995979,0.03701054549591553,0.8884039900249376,0.8983727356463003,0.881866894104123,0.9010401980449217,0.8223396226415094,0.8538647342995169
120,0.03902740304200154,0.03657847191184615,0.8876763582508379,0.9012003693444137,0.8845251037282306,0.903511444274004,0.8238490566037736,0.8599033816425121
