train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
0.0038454118146547733,2.0066855570702833,0.9988814317673378,0.8076062639821029,0.9990052609843247,0.8049365600927633
0.004020716231052334,2.037695890927297,0.9988814317673378,0.8038777032065623,0.99900489082389,0.801068580323571
0.0035212380196244226,2.0349711964683332,0.9986950037285608,0.8023862788963461,0.9988396840906791,0.8003354996841954
0.0052451814936667045,2.0156834779792008,0.9979492915734527,0.8023862788963461,0.998175974055371,0.7994331666941142
0.0039853252509385395,2.0453234869183934,0.9983221476510067,0.8038777032065623,0.9985081652594445,0.8009251064184262
0.005430569473617913,2.0148494905006697,0.9986950037285608,0.8046234153616704,0.9988396840906791,0.8009737905535633
0.0028480864161212972,2.0629493829299053,0.9988814317673378,0.8008948545861297,0.999005624325229,0.7964370857508325
0.00447328035330079,2.0353639899217577,0.9986950037285608,0.808351976137211,0.9988396840906791,0.804092104642714
0.002186309260098823,2.053863883285181,0.9988814317673378,0.8061148396718867,0.9990052609843247,0.8018120606726942
0.0038573451445870813,2.042035246677669,0.9986950037285608,0.8090976882923192,0.9988401040167679,0.8068013582420698
0.004109920737994064,2.0424929961262133,0.9983221476510067,0.8120805369127517,0.9985070547725403,0.8100646994877155
0.0030996979038542876,2.0861258060517907,0.9985085756897838,0.8031319910514542,0.9986741657669721,0.8007606088003847
0.004771326434514473,2.073304723573211,0.9981357196122297,0.808351976137211,0.9983427072087152,0.8050986534368346
0.0030186613000746047,2.0667717428370964,0.9986950037285608,0.8038777032065623,0.9988392562170543,0.8008149646741654
0.0021655381081511684,2.053503516003056,0.9986950037285608,0.8038777032065623,0.9988396840906791,0.800739451252178
0.0031749913712031657,2.0535257847606023,0.9986950037285608,0.8068605518269948,0.9988396840906791,0.8038626468556327
0.003356717554692674,2.035156938942576,0.9985085756897838,0.808351976137211,0.9986741657669721,0.8054340683445694
0.00379628854221058,2.0283182774969752,0.9985085756897838,0.8090976882923192,0.9986741657669721,0.8061756352250602
0.004009318742887191,2.0533242191866563,0.9985085756897838,0.8061148396718867,0.9986741657669721,0.8028364667672584
0.004272443513920037,2.039251193104174,0.9981357196122297,0.8098434004474273,0.9983421016405413,0.8074937558937573
0.0037829671041188324,2.049124689799116,0.9990678598061148,0.808351976137211,0.9991712029219136,0.8054119844704947
0.0028277829589459665,2.0450023795845436,0.9985085756897838,0.8098434004474273,0.9986736813124331,0.8076421188467319
0.003565566785116857,2.047734182241868,0.9985085756897838,0.8098434004474273,0.9986736813124331,0.8076694612771285
0.0020197893726923767,2.0360968809888758,0.9990678598061148,0.808351976137211,0.999170897297896,0.805975785190138
0.0020617085302736134,2.067208676441315,0.9990678598061148,0.8008948545861297,0.999170897297896,0.7977207159333406
0.0027198947516063714,2.0614086986032554,0.9988814317673378,0.8016405667412378,0.99900489082389,0.7980363853667914
0.002083047302155075,2.063835462645574,0.9986950037285608,0.8046234153616704,0.9988396840906791,0.8003045009909062
0.0026314246574504264,2.046319253048196,0.9983221476510067,0.8023862788963461,0.9985081652594445,0.7987138039232462
0.00236857066307313,2.0566177544177777,0.9985085756897838,0.8046234153616704,0.9986736813124331,0.8012690470414893
0.004109939472787338,2.0709018531261676,0.9981357196122297,0.8038777032065623,0.9983421016405413,0.7997701735882795
0.003552680136462259,2.0619369257216484,0.9986950037285608,0.8023862788963461,0.9988392562170543,0.7987705747584218
0.00181587783850335,2.0628480721017834,0.9992542878448919,0.8038777032065623,0.9993368406562165,0.800245710770377
0.0022713588877101,2.0535549561004864,0.9990678598061148,0.808351976137211,0.9991712029219136,0.8049550391744712
0.005054005373777682,2.0546939659260888,0.9983221476510067,0.8053691275167785,0.9985081652594445,0.8016637833716644
0.0018032014725547706,2.0556430697529997,0.9986950037285608,0.8038777032065623,0.9988396840906791,0.8001538204280453
0.003281142509845903,2.0452697156170783,0.9983221476510067,0.8076062639821029,0.9985081652594445,0.8038745649595062
0.002851857101623924,2.064528163025221,0.9986950037285608,0.8023862788963461,0.9988392562170543,0.7991427510105421
0.002362476443728789,2.0596015312883234,0.9990678598061148,0.8031319910514542,0.9991712029219136,0.7995129057057372
0.003944815008010018,2.057044398686852,0.9985085756897838,0.8053691275167785,0.9986741657669721,0.8017301273486533
0.0037204248526485602,2.0597657826656195,0.9983221476510067,0.8038777032065623,0.9985070547725403,0.8010544099286157
0.004234800224958557,2.064145896969937,0.9986950037285608,0.8046234153616704,0.9988392562170543,0.8013024297585123
