train_acc,train_loss,train_macro_f1,train_micro_f1,val_acc,val_loss,val_macro_f1,val_micro_f1
0.24068088773971127,2.0852280994654473,0.19609931334869807,0.24068088773971127,0.32155172413793104,1.9336005901468212,0.28979236211622844,0.32155172413793104
0.317173023055376,1.904689309618078,0.2956606704145266,0.317173023055376,0.32155172413793104,2.0096029347386852,0.27252276107962636,0.32155172413793104
0.34798534798534797,1.8164960799148386,0.3319371694764828,0.34798534798534797,0.25948275862068965,2.2016542960857524,0.19227802068850547,0.25948275862068965
0.3865546218487395,1.7563849944180647,0.37174315502076277,0.3865546218487395,0.3336206896551724,1.9275469286688443,0.3284061912181454,0.3336206896551724
0.40228399051928465,1.6914932310157387,0.39071378733231443,0.40228399051928465,0.2982758620689655,2.0332010729559538,0.24415425415438965,0.2982758620689655
0.4158586511527688,1.6615391743386057,0.4004407168257697,0.4158586511527688,0.20689655172413793,2.670995758319723,0.13863677381843076,0.20689655172413793
0.4298642533936652,1.6079425988488094,0.4168984866728696,0.4298642533936652,0.27413793103448275,2.1830747012434335,0.2146240098442204,0.27413793103448275
0.4425770308123249,1.581257371957948,0.43121842373580554,0.4425770308123249,0.45775862068965517,1.5455471104589003,0.42910961231016537,0.45775862068965517
0.4531351001939237,1.5327172734515981,0.4366645707249245,0.4531351001939237,0.44741379310344825,1.5683582042825632,0.39862284249674035,0.44741379310344825
0.4789915966386555,1.4842846325260122,0.46675827004317566,0.4789915966386555,0.43017241379310345,1.542793109499175,0.3961779712846251,0.43017241379310345
0.48114630467571645,1.4664141822030796,0.46865125288701226,0.48114630467571645,0.3439655172413793,1.917444347513133,0.3163108070513461,0.3439655172413793
0.49967679379444085,1.4373709019646772,0.4865643164116828,0.49967679379444085,0.2836206896551724,2.3546451897456726,0.22456689284565562,0.2836206896551724
0.5143288084464555,1.3835954943547806,0.501239115323003,0.5143288084464555,0.3793103448275862,1.9768488061839136,0.33726046797965126,0.3793103448275862
0.5171299288946348,1.3631865508184944,0.5054943232264626,0.5171299288946348,0.3870689655172414,1.8481263127820244,0.33107310274051943,0.3870689655172414
0.5554837319543202,1.2961947139648753,0.540709664128402,0.5554837319543202,0.5232758620689655,1.340925460026182,0.5040776281299217,0.5232758620689655
0.5580693815987934,1.2698984423528275,0.5434211760981096,0.5580693815987934,0.46120689655172414,1.476053290531553,0.4503424678452995,0.46120689655172414
0.555052790346908,1.266215796410023,0.5420181025321971,0.555052790346908,0.4517241379310345,1.5325995905645962,0.4446015123255441,0.4517241379310345
0.5720749838396897,1.231916411584165,0.5571850880094986,0.5720749838396897,0.45775862068965517,1.5319231395063728,0.448743206735476,0.45775862068965517
0.5778926955397543,1.2141804102293712,0.5633962849970996,0.5778926955397543,0.3646551724137931,2.212672470355856,0.3030151633464627,0.3646551724137931
