train_acc,train_loss,train_macro_f1,train_micro_f1,val_acc,val_loss,val_macro_f1,val_micro_f1
0.30835197613721105,2.041558581088391,0.283222494135593,0.30835197613721105,0.4481730052199851,1.7002533674240112,0.42846390392132166,0.4481730052199851
0.44798657718120805,1.6526707132568472,0.4330650717471999,0.44798657718120805,0.47576435495898584,1.582650910021208,0.45544620952456216,0.47576435495898584
0.5149142431021626,1.4508827517585556,0.49855695507747816,0.5149142431021626,0.5637583892617449,1.3408278788673975,0.5493104448474715,0.5637583892617449
0.5734526472781506,1.2915047161797817,0.5595994692853122,0.5734526472781506,0.5764354958985831,1.3042433461886924,0.5579215926426122,0.5764354958985831
0.6073825503355704,1.1704568207752875,0.5951087752001759,0.6073825503355704,0.5592841163310962,1.3583653727900529,0.5560871219986758,0.5592841163310962
0.6413124533929903,1.0740970273590373,0.6293357634885549,0.6413124533929903,0.6092468307233407,1.2035637817482376,0.5954497751970725,0.6092468307233407
0.6789709172259508,0.9502649627275915,0.6691383406848053,0.6789709172259508,0.6480238627889635,1.110907740240929,0.6397415106737933,0.6480238627889635
0.7123415361670395,0.8630608119331662,0.7026178945249092,0.7123415361670395,0.6353467561521253,1.1458109796802824,0.6226165635198346,0.6353467561521253
0.7483221476510067,0.766237384076442,0.7409912616478022,0.7483221476510067,0.6249067859806114,1.1815873868957907,0.6238460099715456,0.6249067859806114
0.7669649515287099,0.687902628308708,0.7582974517395917,0.7669649515287099,0.6562266964951529,1.1395060937854444,0.6370254795499493,0.6562266964951529
0.7921327367636093,0.6286152117648826,0.7859051618287769,0.7921327367636093,0.6532438478747203,1.0873154872927,0.645479540694095,0.6532438478747203
0.8230797912005966,0.5604238388789047,0.8189405788201792,0.8230797912005966,0.6413124533929903,1.2189273836006431,0.6235377174102411,0.6413124533929903
0.8331469052945563,0.5002552427345919,0.8288709744960269,0.8331469052945563,0.6942580164056674,1.0619565074698059,0.6869316347957104,0.6942580164056674
0.8521625652498136,0.4466961352439357,0.8483313298488672,0.8521625652498136,0.6599552572706935,1.17847412500161,0.648542387582764,0.6599552572706935
0.866331096196868,0.3972334930871868,0.8626546803728133,0.866331096196868,0.6994780014914244,1.0452893088772437,0.688108981874148,0.6994780014914244
0.8782624906785981,0.36838008334483785,0.8754586273794569,0.8782624906785981,0.6562266964951529,1.1789475766515483,0.6304398144971392,0.6562266964951529
0.8924310216256525,0.31385272756874516,0.8896974632498786,0.8924310216256525,0.6845637583892618,1.0720183531976653,0.6735074110708728,0.6845637583892618
0.9082774049217002,0.28805686358993043,0.9060802367020134,0.9082774049217002,0.6577181208053692,1.225754249771525,0.6455387682442089,0.6577181208053692
0.9103281133482476,0.2693545060380904,0.9087425342567079,0.9103281133482476,0.6793437733035048,1.1441055963859017,0.6661985193745149,0.6793437733035048
0.9401565995525727,0.18786533343578612,0.9389934675490771,0.9401565995525727,0.6897837434750187,1.1489939411392325,0.6737467227154522,0.6897837434750187
0.9543251304996272,0.15329135305996175,0.9529410587799494,0.9543251304996272,0.7181208053691275,1.0706723055939102,0.7045691721888663,0.7181208053691275
0.9580536912751678,0.14094769185732586,0.9570620141710315,0.9580536912751678,0.70917225950783,1.1134836410604956,0.6992821520018695,0.70917225950783
0.9586129753914989,0.1384472352724125,0.9580038796360828,0.9586129753914989,0.7054436987322893,1.1712912353093192,0.6924487358572015,0.7054436987322893
0.9712900820283371,0.10496708806284677,0.9706486670420168,0.9712900820283371,0.7285607755406414,1.0840824241517286,0.7184758412179963,0.7285607755406414
0.9759507829977628,0.0920637083155819,0.9759133292459764,0.9759507829977628,0.7255779269202088,1.113808160171324,0.7159364077925757,0.7255779269202088
