train_loss,val_loss,train_acc,val_acc,train_micro_f1,val_micro_f1,train_macro_f1,val_macro_f1
0.30411685124250776,0.26720724394301887,0.0039149888143176735,0.0,0.021993127147766325,0.0,0.01990697579594789,0.0
0.26367089225675167,0.24278524984716035,0.050335570469798654,0.0738255033557047,0.09423903697334479,0.13460231135282122,0.079925199161927,0.10708159161668256
0.24319504583664212,0.23429728576623177,0.12826249067859807,0.11707680835197613,0.21809744779582366,0.20141116100064144,0.18322553127182847,0.16560538995687588
0.22679613965114134,0.21652470471297156,0.1871737509321402,0.21476510067114093,0.3019517795637199,0.3289698349459306,0.26651853189888786,0.26565952451671937
0.20497108727004615,0.19507622250996803,0.27479492915734527,0.3049962714392245,0.4134819532908705,0.44122383252818037,0.37978980712542465,0.3948119134798518
0.18769176067655252,0.19379011458820766,0.36092468307233405,0.3907531692766592,0.5032607358188753,0.5134874759152216,0.4760240132181812,0.42746393051649534
0.1699719896941466,0.16732109919757118,0.4317673378076063,0.47129008202833705,0.5694331276917705,0.5932438685793614,0.5425846341570566,0.5472962084034237
0.15248713340668604,0.18150102274352095,0.5192020879940343,0.45041014168530946,0.6476591968049701,0.5736648250460405,0.6272739053525824,0.5563021867893254
0.13742992530822043,0.15712319141132985,0.5689783743475019,0.546607009694258,0.6868730449789666,0.6430423509075195,0.6688077923757914,0.5911503918987143
0.12349835079299434,0.1644548153161647,0.6217375093214019,0.5287099179716629,0.7301487534045673,0.6245704467353952,0.7138452173505244,0.5937304622301703
0.11195444558468619,0.14999560190616126,0.6648023862788963,0.5816554809843401,0.7626979230927411,0.6697674418604651,0.7506176681933209,0.6270582966487566
0.09989626883993746,0.14801575286809762,0.7108501118568232,0.5794183445190156,0.7985067097164766,0.6683804627249358,0.787758720775036,0.6392756970988029
0.0911235340567421,0.1708478979282998,0.732475764354959,0.5413870246085011,0.8121685179625738,0.6221101303068516,0.8026637858353799,0.5880956699102106
0.08272704879331731,0.1669470801405014,0.7654735272184937,0.580909768829232,0.8366077598973245,0.6556428276147168,0.829259356424361,0.6130506617200243
0.07092168977474383,0.15084675915600382,0.8031319910514542,0.6271439224459359,0.8650390625,0.692868719611021,0.8591174853687764,0.6855504587094399
0.06807728968755156,0.15995761687679133,0.8072334079045489,0.6152125279642058,0.8652330446628393,0.6785859406745226,0.8605685907914867,0.6491487639418352
0.0631175454008677,0.1642412791427261,0.8249440715883669,0.6055182699478001,0.8798758005045605,0.6779103249691485,0.8754306673157447,0.6550296417936704
0.05309096666846055,0.16576565010924557,0.854772557792692,0.6360924683072334,0.9017007783222831,0.691699604743083,0.8973711283090253,0.680078637650454
0.05130535536386645,0.17675964796525342,0.8586875466070097,0.6017897091722595,0.9028921662516759,0.6581367453018793,0.8985827494889556,0.6230194940236727
0.049633946950359185,0.1722837426962913,0.8622296793437733,0.633855331841909,0.9069789766727465,0.6909819639278557,0.9044356206154681,0.6645440979038397
0.048314745452513366,0.1721684424002432,0.8719239373601789,0.6346010439970171,0.9131808174595578,0.6957223567393059,0.911383029585163,0.6598649165280848
0.037862018031317474,0.2014683423026296,0.8985831469052945,0.6122296793437733,0.9332193407428517,0.6671875,0.9309604067098359,0.6453734655973187
0.03456600127904207,0.20671498176546615,0.9090231170768084,0.6032811334824758,0.9390197568389058,0.6490327674694039,0.9364769759453584,0.6366665482774803
0.03245199980085062,0.16134211225442083,0.9136838180462341,0.6853094705443699,0.9421331316187594,0.7348873962860529,0.9398174811289158,0.7265981344632183
0.030222654042627986,0.178011442068617,0.9203952274422073,0.6465324384787472,0.9471398905040589,0.704417670682731,0.9456506916270392,0.6876998423932928
