train_loss,val_loss,train_acc,val_acc,train_micro_f1,val_micro_f1,train_macro_f1,val_macro_f1
0.00844504530937411,0.0373714322312735,0.975875,0.92425,0.9910566309140373,0.9685913108895994,0.6607260805517706,0.645552639233732
0.008737841935129836,0.052868536204099655,0.9745,0.908,0.9905265132566283,0.9602906175623199,0.660370863811489,0.6402345249859294
0.008012110455485527,0.046295287512242794,0.97825,0.90575,0.9918544112818749,0.960978670012547,0.6612528001770556,0.6406625867823429
0.008178734068816994,0.04485243799909949,0.9780625,0.918,0.9917611193621512,0.9648178289720797,0.6611958028192031,0.6431139428569776
0.007189495952858124,0.04256318386457861,0.9818125,0.92475,0.9928098036763786,0.9683801890927306,0.6618967562843685,0.645411938751447
0.006963023379910737,0.04362975705973804,0.983125,0.92625,0.9934828475423928,0.9687088480591961,0.6623486276126905,0.6456002354705507
0.007070624934276566,0.052581616327166555,0.9843125,0.916,0.9937956147342429,0.9640954947051821,0.6625537440830106,0.642516839841629
0.006236275223505799,0.03991704153164755,0.9863125,0.9395,0.9944366307235506,0.9736743136517487,0.6629838974898777,0.6490509491056089
0.0045755540410755205,0.059723112875683,0.99125,0.924,0.9962345515053982,0.9672841444270016,0.6641818178784985,0.6446223627338353
0.006893950978723296,0.09478641846776009,0.9861875,0.886,0.9944203929168686,0.9505470459518599,0.6629682505516005,0.6340433157901972
0.006969964341435116,0.052390233547776006,0.9860625,0.9315,0.9942183886492906,0.970912738214644,0.6628294255493423,0.6471607365072825
0.006956295955766109,0.06142326786229387,0.984625,0.913,0.9939528415394472,0.9611820686200852,0.662652482265596,0.640412777160635
0.006476530465297401,0.06274652763269842,0.985875,0.9215,0.994373769262026,0.9654221999498872,0.6629382668013079,0.6431657742148785
0.006736576871582656,0.054528540188563054,0.9875625,0.931,0.9949214782404875,0.970440881763527,0.6633025596016215,0.6467415335346551
0.005657338443706976,0.0772591262634378,0.989125,0.903,0.9955625,0.958341163941615,0.6637303558718486,0.6388648018493353
0.005931962506307172,0.060738956845831124,0.9900625,0.93175,0.9957184824051504,0.9702734839476813,0.6638340093568057,0.6467678014948203
0.008117957924889197,0.06416033332049846,0.9859375,0.9155,0.9942165812179568,0.9634734665747761,0.6628319921891973,0.6422392926331406
0.010064779052714584,0.06151177951321006,0.978,0.913,0.9913907595193825,0.9628700451580532,0.6609418451667678,0.6415714794622397
0.007629884224603302,0.07466924370452761,0.982875,0.90325,0.993450157102437,0.9578135773835642,0.6623226935707752,0.6385933284642942
0.005813820992851106,0.05373354416294023,0.9873125,0.934,0.9949379745648845,0.9711779448621554,0.6633179790105538,0.6473805105336247
0.0060206646440638,0.05923904603067785,0.9880625,0.9315,0.9951397896513463,0.969981826157799,0.6634440118892238,0.6465290179518548
0.005731350277605088,0.05864095441065729,0.9891875,0.92625,0.9954847277556441,0.9677702533233007,0.6636778645928987,0.6449706347230133
0.005791859775403281,0.055756209505430886,0.990125,0.93075,0.9957489372343086,0.9711062362895644,0.6638541899305316,0.6472710528446296
